City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
275,guarda,0,PT,1571108314,72,40.54,-7.27,46.99400000000007,2.299
276,puerto del rosario,96,ES,1571108315,73,28.5,-13.86,71.6,8.2
277,virginia beach,1,US,1571108315,100,36.85,-75.98,66.00200000000008,3.274
278,tuy hoa,100,VN,1571108315,81,13.08,109.3,80.58200000000002,6.786
279,pogranichnyy,0,RU,1571108315,24,44.41,131.38,47.714000000000034,2.841
280,bubaque,100,GW,1571108315,75,11.28,-15.83,82.67000000000007,4.519
281,maxixe,4,MZ,1571108316,80,-23.86,35.35,72.01400000000004,4.546
282,mayumba,98,GA,1571108316,89,-3.44,10.65,75.7760000000001,1.718
283,pangnirtung,100,CA,1571108316,62,66.15,-65.72,27.518000000000086,0.547
284,yinchuan,100,CN,1571108316,79,38.48,106.21,37.99400000000007,2.876
285,saskylakh,96,RU,1571108317,96,71.97,114.09,22.802000000000078,2.522
286,anori,59,BR,1571108317,80,-3.74,-61.66,76.98200000000003,1.004
287,alofi,75,NU,1571108317,74,-19.06,-169.92,78.80000000000001,5.1
288,gat,20,SN,1571108317,94,14.69,-16.54,77.0,2.6
289,grindavik,90,IS,1571108317,87,63.84,-22.43,48.2,14.4
290,jalu,61,LY,1571108318,37,29.03,21.55,76.47800000000007,7.493
291,yuzawa,75,JP,1571108318,62,39.05,140.54,57.2,6.7
292,charyshskoye,100,RU,1571108318,42,51.4,83.56,54.33800000000005,7.503
293,kitui,16,KE,1571108318,90,-1.37,38.02,65.55200000000008,0.436
294,west helena,100,US,1571108318,82,34.55,-90.64,64.99400000000009,1.5
295,ust-kuyga,91,RU,1571108319,92,70.0,135.55,11.660000000000082,3.191
296,la baneza,20,ES,1571108319,100,42.3,-5.9,46.004000000000055,2.6
297,ginir,82,ET,1571108319,73,7.14,40.71,54.89600000000005,3.594
298,lasa,100,CY,1571108320,37,34.92,32.53,82.4,2.1
299,oranjestad,20,AW,1571108320,78,12.52,-70.03,82.4,8.2
300,lysyye gory,0,RU,1571108320,75,51.55,44.84,54.158,6.625
301,key west,75,US,1571108320,93,47.93,-96.78,42.8,2.603
302,sabya,77,SA,1571108321,79,17.15,42.62,84.2,1.5
303,mehamn,94,NO,1571108321,85,71.03,27.85,31.58600000000007,1.322
304,san quintin,99,PH,1571108321,58,17.54,120.52,87.17000000000007,2.454
305,caucaia,40,BR,1571108321,78,-3.73,-38.66,78.99800000000002,5.7
306,borzya,72,RU,1571108322,39,50.39,116.53,45.03200000000002,4.461
307,cidreira,100,BR,1571108322,76,-30.17,-50.22,60.98000000000005,10.128
308,jinchang,100,CN,1571108322,74,38.52,102.19,40.51400000000003,2.12
309,nipawin,90,CA,1571108322,93,53.36,-104.02,35.6,5.1
310,putna,0,RO,1571108322,93,47.87,25.61,53.6,2.0
311,sinnamary,96,GF,1571108323,79,5.38,-52.96,81.30200000000008,6.144
312,izhma,100,RU,1571108323,96,65.01,53.91,34.34000000000002,3.44
313,cockburn town,64,TC,1571108323,76,21.46,-71.14,83.28200000000001,5.715
314,baykit,100,RU,1571108323,94,61.68,96.39,36.96800000000009,1.544
315,taltal,0,CL,1571108323,88,-25.41,-70.49,52.358000000000004,1.239
316,nenjiang,100,CN,1571108324,35,49.17,125.23,45.57200000000004,5.197
317,narsaq,0,GL,1571108324,58,60.91,-46.05,28.4,0.5
318,mocuba,16,MZ,1571108324,97,-16.84,36.99,67.02800000000008,0.884
319,kurilsk,10,RU,1571108324,62,45.23,147.88,43.592,11.599
320,eydhafushi,28,MV,1571108325,69,5.1,73.07,83.71400000000003,2.944
321,tungor,100,RU,1571108325,69,53.39,142.95,36.57200000000004,9.476
322,gonbad-e qabus,0,IR,1571108325,81,37.25,55.17,50.0,2.1
323,conceicao do araguaia,90,BR,1571108325,62,-8.26,-49.26,76.65800000000002,1.235
324,yushan,20,CN,1571108326,51,31.68,118.49,62.6,4.0
325,buncrana,11,GB,1571108326,96,55.14,-7.45,45.44600000000005,1.785
326,yaan,100,NG,1571108326,95,7.38,8.57,72.69800000000004,4.842
327,zhangjiakou,0,CN,1571108326,17,40.77,114.88,42.54800000000002,1.276
328,amboise,90,FR,1571108326,93,47.41,0.98,57.992,3.6
329,cam ranh,40,VN,1571108327,62,11.92,109.15,89.6,4.6
330,namibe,26,AO,1571108327,83,-15.19,12.15,69.584,4.723
331,barauna,0,BR,1571108327,81,-14.07,-42.49,64.90400000000005,4.806
332,hue,75,VN,1571108327,100,16.47,107.58,77.0,2.6
333,arraial do cabo,0,BR,1571108328,87,-22.97,-42.02,71.834,1.712
334,nyimba,91,ZM,1571108328,61,-14.56,30.81,71.72600000000008,4.801
335,pisco,0,PE,1571108328,88,-13.71,-76.2,62.99600000000005,4.6
336,solnechnyy,78,RU,1571108328,27,50.72,136.64,40.02800000000006,1.7
337,wukari,97,NG,1571108329,95,7.87,9.78,73.5260000000001,2.004
338,nouakchott,86,MR,1571108329,88,18.08,-15.98,77.0,2.1
339,vilhena,98,BR,1571108329,94,-12.74,-60.15,70.52000000000007,1.174
340,finnsnes,0,NO,1571108329,92,69.23,17.98,30.2,3.1
341,thaba-tseka,0,LS,1571108329,35,-29.52,28.61,46.562000000000054,0.318
342,hinton,93,CA,1571108330,94,53.4,-117.57,27.788000000000046,1.492
343,honningsvag,76,NO,1571108330,69,70.98,25.97,37.49000000000002,2.015
344,sainte-anne-des-monts,100,CA,1571108330,90,49.13,-66.49,48.66800000000009,3.579
345,zhigansk,97,RU,1571108330,84,66.77,123.37,19.004000000000055,2.288
346,wattegama,85,LK,1571108330,74,7.35,80.68,80.76200000000006,0.155
347,taldan,18,RU,1571108331,47,53.69,124.82,39.938000000000045,4.317
348,shirpur,0,IN,1571108331,54,21.35,74.88,79.16000000000008,1.187
349,acapulco,75,MX,1571108331,83,16.86,-99.88,84.2,3.6
350,pacifica,90,US,1571108331,87,37.61,-122.49,68.0,1.45
351,capim grosso,2,BR,1571108332,81,-11.38,-40.01,69.40400000000005,3.504
352,sept-iles,90,CA,1571108332,93,50.2,-66.38,46.4,7.7
353,soe,90,EE,1571108332,93,57.91,26.05,42.998000000000026,2.1
354,yar-sale,100,RU,1571108332,95,66.83,70.83,38.69600000000005,6.32
355,harper,1,US,1571108332,69,30.3,-99.24,77.0,5.209
356,koroni,0,GR,1571108333,88,36.8,21.96,68.0,1.0
357,bathsheba,40,BB,1571108333,69,13.22,-59.52,82.4,8.2
358,jefferson city,1,US,1571108333,63,38.58,-92.17,62.6,3.1
359,salobrena,26,ES,1571108333,93,36.74,-3.59,64.99400000000009,0.5
360,akdepe,0,TM,1571108334,76,42.05,59.39,51.8,3.1
361,broadstairs,75,GB,1571108334,93,51.36,1.44,57.992,7.2
362,rio tercero,100,AR,1571108334,63,-32.17,-64.11,45.75200000000008,2.178
363,gobabis,67,NA,1571108334,40,-22.45,18.97,69.80000000000001,1.0
364,dali,100,CN,1571108335,47,34.79,109.94,54.842,10.47
365,agropoli,0,IT,1571108335,60,40.35,15.0,62.00600000000003,1.34
366,bainbridge,75,US,1571108335,94,30.9,-84.58,73.4,2.6
367,straumen,0,NO,1571108335,92,63.87,11.3,39.00200000000008,0.5
368,hovd,36,NO,1571108336,92,63.83,10.7,42.008,0.5
369,mwense,92,ZM,1571108336,62,-10.39,28.7,73.00400000000005,1.257
370,mahenge,0,TZ,1571108336,83,-8.68,36.72,71.69000000000003,2.389
371,ballarat,19,AU,1571108337,70,-37.56,143.86,60.00800000000001,0.45
372,laurel,20,US,1571108337,62,39.1,-76.85,62.00600000000003,2.608
373,tutoia,1,BR,1571108337,81,-2.76,-42.27,75.32600000000009,2.751
374,tazmalt,75,DZ,1571108337,83,36.39,4.4,69.80000000000001,3.1
375,bletchley,90,GB,1571108338,93,51.99,-0.73,51.998000000000026,5.1
376,flinders,0,AU,1571108338,47,-34.58,150.85,78.00800000000001,6.2
377,dauphin,90,CA,1571108338,99,51.15,-100.04,33.8,1.0
378,chicama,90,PE,1571108338,82,-7.84,-79.15,64.4,3.6
379,santo tomas,75,PH,1571108338,74,7.53,125.62,87.00800000000001,2.6
380,veracruz,26,EC,1571108339,87,-3.97,-79.57,60.83600000000007,0.277
381,chandur,1,IN,1571108339,62,20.82,77.97,74.67800000000007,2.115
382,odesskoye,18,RU,1571108339,78,54.21,72.97,46.09400000000007,5.748
383,tremedal,98,BR,1571108340,87,-14.98,-41.41,65.04800000000003,1.337
384,hobyo,3,SO,1571108340,80,5.35,48.53,78.8180000000001,1.586
385,constitucion,90,MX,1571108340,52,23.99,-104.67,68.0,2.6
386,mitchell,1,US,1571108340,75,43.71,-98.03,48.992,4.6
387,kenora,90,CA,1571108341,80,49.76,-94.48,39.2,1.0
388,cayenne,99,GF,1571108341,94,4.94,-52.33,75.2,2.328
389,port hedland,0,AU,1571108341,52,-20.31,118.58,87.80000000000001,6.2
390,vallentuna,90,SE,1571108341,100,59.53,18.08,46.004000000000055,2.1
391,emerald,0,AU,1571108342,23,-23.53,148.16,96.99800000000003,4.1
392,nizwa,0,OM,1571108342,41,22.93,57.53,73.74199999999999,1.672
393,langham,90,CA,1571108342,69,52.36,-106.96,37.4,4.1
394,camalu,0,MX,1571108342,44,30.85,-116.07,42.998000000000026,4.02
395,itarema,0,BR,1571108343,82,-2.92,-39.92,76.62200000000004,4.7
396,victoria,75,BN,1571108343,70,5.28,115.24,87.80000000000001,1.0
397,saint-augustin,5,CA,1571108343,75,45.63,-73.98,46.004000000000055,1.5
398,vanavara,100,RU,1571108344,86,60.35,102.28,36.878000000000064,3.19
399,svolvaer,75,NO,1571108344,86,68.23,14.57,39.2,4.6
400,trapani,0,IT,1571108344,73,38.02,12.54,69.80000000000001,1.5
401,ngunguru,40,NZ,1571108344,94,-35.62,174.5,62.00600000000003,1.544
402,teyateyaneng,5,LS,1571108345,28,-29.15,27.74,52.898000000000025,1.3
403,ferrol,53,ES,1571108345,87,43.48,-8.23,55.99400000000007,4.1
404,poum,20,MK,1571108345,87,41.28,20.71,46.4,2.6
405,ocara,22,BR,1571108345,94,-4.49,-38.6,72.69800000000004,1.823
406,ajdabiya,1,LY,1571108346,55,30.75,20.22,72.44600000000005,4.371
407,rabo de peixe,75,PT,1571108346,72,37.8,-25.58,71.00600000000003,7.2
408,kanigoro,100,ID,1571108346,53,-8.13,112.22,86.07200000000003,5.87
409,kailua,75,US,1571108346,65,21.39,-157.74,87.80000000000001,4.6
410,majene,0,ID,1571108346,59,-3.54,118.97,86.32400000000001,2.843
411,dwarka,0,IN,1571108347,73,28.58,77.04,86.0,1.294
412,kozachi laheri,90,UA,1571108347,100,46.71,32.99,50.0,2.0
413,half moon bay,5,US,1571108347,67,37.46,-122.43,68.0,2.6
414,poroshkovo,80,UA,1571108348,64,48.67,22.75,57.992,2.24
415,qingdao,0,CN,1571108348,41,36.09,120.35,73.99400000000009,6.0
416,asyut,0,EG,1571108348,64,27.18,31.19,69.80000000000001,5.1
417,manicore,100,BR,1571108348,95,-5.81,-61.3,73.86800000000008,1.78
418,kutum,43,SD,1571108348,65,14.2,24.66,72.89600000000004,1.768
419,sampagar,67,PH,1571108349,66,7.51,124.96,85.82000000000006,1.011
420,dawlatabad,0,AF,1571108349,48,36.41,64.91,52.16000000000008,0.96
421,tual,100,ID,1571108349,70,-5.67,132.75,82.50800000000001,2.051
422,bira,97,RU,1571108349,34,49.0,132.47,38.983999999999995,2.688
423,phan thiet,91,VN,1571108349,60,10.93,108.1,85.06400000000004,2.024
424,praia da vitoria,40,PT,1571108350,72,38.73,-27.07,66.2,9.069
425,coahuayana,93,MX,1571108350,93,18.62,-100.35,73.74199999999999,0.983
426,noumea,41,NC,1571108350,41,-22.28,166.46,78.80000000000001,4.1
427,champerico,75,MX,1571108350,78,16.38,-93.6,77.0,1.123
428,puri,26,ID,1571108350,33,-7.54,112.45,96.42200000000004,2.423
429,lodja,97,CD,1571108351,98,-3.52,23.6,68.54000000000002,0.224
430,dehloran,25,IR,1571108351,24,32.69,47.27,69.53000000000004,1.337
431,conde,0,BR,1571108351,76,-11.81,-37.61,77.82800000000006,5.71
432,tortoli,40,IT,1571108351,94,39.93,9.66,68.0,3.6
433,tekirdag,79,TR,1571108351,93,40.98,27.51,57.00200000000008,3.6
434,olga,1,US,1571108352,72,34.11,-118.17,69.80000000000001,1.5
435,eureka,90,US,1571108352,93,40.8,-124.16,50.0,0.563
436,mola di bari,0,IT,1571108352,100,41.06,17.09,64.00400000000005,3.1
437,isangel,75,VU,1571108352,61,-19.55,169.27,78.80000000000001,6.2
438,puerto madero,75,AR,1571108353,66,-34.61,-58.36,50.0,4.6
439,jiayuguan,100,CN,1571108353,38,39.77,98.29,44.34800000000003,2.435
440,north myrtle beach,1,US,1571108353,88,33.83,-78.68,69.99800000000002,1.834
441,bitung,20,ID,1571108353,49,1.44,125.19,91.4,1.0
442,bayan,100,CN,1571108354,94,36.1,102.26,36.05,1.621
443,hambantota,20,LK,1571108354,94,6.12,81.12,80.6,1.0
444,siguiri,23,GN,1571108354,85,11.42,-9.17,73.88600000000008,1.813
445,saint-joseph,87,FR,1571108354,82,43.56,6.97,69.00800000000001,1.0
446,wilson,1,US,1571108354,93,35.72,-77.92,57.992,1.5
447,dingle,100,PH,1571108355,77,11.0,122.67,82.92200000000004,4.746
448,avera,75,US,1571108355,82,33.19,-82.53,69.80000000000001,0.984
449,dukat,0,AL,1571108355,87,40.25,19.57,64.99400000000009,5.041
450,calvinia,2,ZA,1571108355,61,-31.47,19.78,42.8,3.1
451,upernavik,100,GL,1571108355,63,72.79,-56.15,26.456000000000028,6.479
452,wilmington island,1,US,1571108356,94,32.0,-80.97,77.0,1.194
453,kiruna,0,SE,1571108356,92,67.86,20.23,8.599999999999998,3.1
454,bay roberts,90,CA,1571108356,80,47.58,-53.28,44.00600000000003,4.1
455,ahipara,77,NZ,1571108356,100,-35.17,173.16,64.00400000000005,7.996
456,oyama,75,JP,1571108357,63,36.31,139.8,73.00400000000005,5.1
457,coro,22,VE,1571108357,86,11.41,-69.67,79.7,5.387
458,shache,0,CN,1571108357,84,38.42,77.24,51.998000000000026,4.474
459,mapimi,5,MX,1571108358,42,25.82,-103.85,82.4,1.0
460,kupang,20,ID,1571108358,54,-10.16,123.6,84.2,2.6
461,portobelo,20,PA,1571108358,94,9.55,-79.65,77.0,1.5
462,gizo,93,IL,1571108358,94,31.8,34.94,78.00800000000001,1.5
463,prince rupert,90,CA,1571108358,93,54.32,-130.32,46.4,7.7
464,mahibadhoo,74,MV,1571108359,68,3.78,72.97,83.60600000000002,2.377
465,diamantina,42,BR,1571108359,67,-18.24,-43.6,60.36800000000009,0.334
466,lewistown,1,US,1571108359,75,40.39,-90.15,50.0,2.1
467,sumbe,59,AO,1571108359,92,-11.2,13.84,72.33800000000005,0.636
468,grande riviere du nord,37,HT,1571108360,91,19.58,-72.18,72.28399999999999,1.124
469,marawi,26,PH,1571108360,76,8.0,124.29,84.00200000000008,2.24
470,sawakin,7,SD,1571108360,73,19.1,37.33,84.7760000000001,0.397
471,alta gracia,75,AR,1571108360,66,-31.66,-64.43,50.0,2.6
472,turayf,75,SA,1571108361,46,31.68,38.65,73.4,2.1
473,ust-nera,100,RU,1571108361,87,64.57,143.24,8.38399999999999,1.677
474,astoria,1,US,1571108361,87,46.19,-123.83,53.99600000000005,2.6
475,khatanga,95,RU,1571108361,93,71.98,102.47,23.828000000000067,3.091
476,kainan,20,JP,1571108361,56,34.15,135.21,71.99600000000005,9.3
477,luangwa,0,MZ,1571108362,61,-15.62,30.4,74.22800000000007,4.962
478,rocha,100,UY,1571108362,75,-34.48,-54.34,49.64000000000002,4.258
479,ketchikan,90,US,1571108362,87,55.34,-131.65,44.6,15.4
480,olinda,40,AU,1571108362,55,-37.84,145.39,66.99199999999999,3.6
481,jiangyou,100,CN,1571108363,96,31.78,104.73,52.28600000000007,1.104
482,houma,100,CN,1571108363,49,35.63,111.36,51.728000000000065,3.702
483,margate,75,AU,1571108363,81,-43.03,147.26,53.99600000000005,4.6
484,manono,15,CD,1571108363,94,-7.3,27.4,69.35,0.173
485,chumikan,0,RU,1571108364,39,54.72,135.31,36.42800000000007,8.381
486,norman wells,20,CA,1571108364,73,65.28,-126.83,26.6,2.6
487,husavik,100,CA,1571108364,92,50.56,-96.99,37.99400000000007,2.079
488,weligama,100,LK,1571108364,74,5.97,80.42,83.46200000000006,1.19
489,erenhot,0,CN,1571108365,19,43.65,111.97,41.93600000000007,1.3
490,szczytno,0,PL,1571108365,84,53.57,20.99,50.59400000000008,2.703
491,qiongshan,20,CN,1571108365,83,20.01,110.35,82.4,5.0
492,pochutla,40,MX,1571108365,69,15.74,-96.47,82.4,2.6
493,illapel,17,CL,1571108365,82,-31.63,-71.17,42.22400000000001,0.361
494,vuktyl,100,RU,1571108366,96,63.86,57.31,37.04000000000002,4.114
495,dalbandin,0,PK,1571108366,29,28.9,64.41,65.22800000000007,5.883
496,camapua,81,BR,1571108366,74,-19.53,-54.04,74.10200000000009,1.419
497,ubauro,0,PK,1571108366,20,28.16,69.73,86.57600000000009,1.891
498,khandyga,97,RU,1571108367,80,62.65,135.58,19.07600000000009,1.146
499,kaputa,25,ZM,1571108367,69,-8.47,29.66,70.30400000000006,0.819
500,diamantino,96,BR,1571108367,76,-14.4,-56.44,76.5680000000001,2.808
501,salekhard,100,RU,1571108367,96,66.54,66.62,36.53600000000007,7.524
502,tokur,30,RU,1571108367,48,53.13,132.9,30.59600000000005,3.799
503,marfino,40,RU,1571108368,76,56.07,37.56,57.2,5.0
504,kavieng,49,PG,1571108368,68,-2.57,150.8,83.76800000000009,1.634
505,chavakkad,75,IN,1571108368,83,10.53,76.05,80.6,1.5
506,esso,100,RU,1571108368,85,55.93,158.7,22.082000000000015,2.968
507,itaituba,96,BR,1571108368,92,-4.26,-55.99,74.91200000000006,0.953
508,aktau,90,KZ,1571108369,100,43.65,51.16,46.4,2.0
509,saint-georges,100,CA,1571108369,86,46.12,-70.67,46.004000000000055,2.483
510,vanimo,100,PG,1571108369,72,-2.67,141.3,81.93200000000002,2.189
511,isla mujeres,20,MX,1571108369,78,21.23,-86.73,82.4,2.6
512,la ronge,90,CA,1571108369,93,55.1,-105.3,35.6,4.6
513,los llanos de aridane,75,ES,1571108370,64,28.66,-17.92,69.80000000000001,4.1
514,nuuk,0,GL,1571108370,68,64.17,-51.74,24.8,6.2
515,svetlaya,34,RU,1571108370,35,46.54,138.33,42.188000000000045,3.073
516,pueblo,1,US,1571108370,14,38.25,-104.61,60.8,7.7
517,pontianak,75,ID,1571108371,83,-0.02,109.34,82.4,0.238
518,ginda,0,IN,1571108371,88,30.69,78.49,68.0,1.5
519,quime,85,BO,1571108371,91,-16.98,-67.22,51.09800000000003,1.42
520,naze,94,NG,1571108371,97,5.43,7.07,72.734,1.235
521,kupino,100,RU,1571108371,85,54.36,77.31,48.650000000000006,4.582
522,parintins,41,BR,1571108372,68,-2.63,-56.73,79.73600000000008,0.443
523,cumana,20,VE,1571108372,88,10.46,-64.17,80.6,4.363
524,sao domingos,48,BR,1571108372,28,-13.4,-46.32,79.43000000000004,1.44
525,kalaleh,0,IR,1571108372,76,37.38,55.49,50.0,0.588
526,ulaangom,0,MN,1571108373,34,49.98,92.07,46.58000000000004,1.53
527,luderitz,0,NA,1571108373,87,-26.65,15.16,55.400000000000006,7.7
528,tessalit,0,ML,1571108373,22,20.2,1.01,83.46200000000006,3.014
529,mezen,97,RU,1571108373,78,65.85,44.24,34.214000000000034,2.282
530,mareeba,19,AU,1571108373,54,-16.99,145.42,91.00400000000005,4.6
531,tautira,75,PF,1571108374,65,-17.73,-149.15,82.4,5.7
532,parabel,100,RU,1571108374,91,58.71,81.5,49.1,3.994
533,mandalgovi,0,MN,1571108374,32,45.76,106.27,36.57200000000004,3.037
534,necochea,100,AR,1571108375,67,-38.55,-58.74,44.99600000000005,3.58
535,piacabucu,11,BR,1571108375,85,-10.41,-36.43,74.858,4.374
536,ca mau,100,VN,1571108375,79,9.18,105.15,84.21800000000009,3.543
537,upington,100,ZA,1571108375,25,-28.46,21.24,66.2,2.6
538,havre-saint-pierre,90,CA,1571108375,100,50.23,-63.6,46.4,5.1
539,bogorodskoye,43,RU,1571108376,32,52.37,140.44,36.64400000000008,5.976
540,ayr,26,AU,1571108376,50,-19.58,147.4,84.00200000000008,0.45
541,riohacha,100,CO,1571108376,89,11.54,-72.91,79.68200000000002,2.341
542,ambulu,54,ID,1571108376,83,-8.35,113.61,77.52200000000005,5.535
543,begles,100,FR,1571108376,93,44.81,-0.55,55.99400000000007,2.6
544,galdar,75,ES,1571108377,73,28.15,-15.65,71.6,6.2
545,berwick,90,US,1571108377,100,29.69,-91.22,75.00200000000008,3.1
546,mariental,90,BR,1571108377,93,-25.72,-49.65,62.6,5.7
547,sangar,100,RU,1571108377,80,63.92,127.47,25.86200000000006,3.864
548,mount gambier,90,AU,1571108378,77,-37.83,140.78,59.0,4.1
549,lata,0,IN,1571108378,45,30.78,78.62,37.16600000000001,1.648
